Date,Open,High,Low,Close,Adj Close,Volume
1997-09-19,524.271973,531.513000,524.271973,531.078979,531.063232,0
1997-09-22,531.078979,539.107971,530.585999,535.601013,535.585144,0
1997-09-23,536.142029,539.823975,534.937988,539.482971,539.466919,0
1997-09-24,539.482971,556.325989,539.482971,553.645996,553.629578,0
1997-09-25,555.273010,560.966980,554.914978,559.219971,559.203369,0
1997-09-26,558.786011,558.786011,548.044983,549.919983,549.903687,0
1997-09-29,549.945007,549.945007,542.591980,546.237976,546.221802,0
1997-09-30,547.396973,553.403015,543.656982,546.687988,546.671814,0
1997-10-01,546.219971,546.219971,535.223022,536.986023,536.970093,0
1997-10-02,536.986023,536.986023,530.734009,536.924011,536.908081,0
1997-10-03,535.492004,535.492004,506.747986,515.476990,515.461670,0
1997-10-06,515.192993,515.913025,492.471008,512.893005,512.877808,0
1997-10-07,514.185974,523.893982,512.166992,513.948975,513.933716,0
1997-10-08,515.200012,518.940002,511.250000,518.940002,518.924622,0
1997-10-09,520.922974,526.578003,520.312012,521.112000,521.096558,0
1997-10-10,522.525024,534.752014,522.525024,534.752014,534.736145,0
1997-10-13,533.937988,535.851013,528.706970,534.825989,534.810120,0
1997-10-14,534.989990,536.539978,524.943970,528.919006,528.903259,0
1997-10-15,529.099976,529.382019,515.463013,518.914978,518.899597,0
1997-10-16,518.109009,518.109009,511.828003,517.091003,517.075684,0
1997-10-17,517.091003,522.143982,514.002014,520.684998,520.669556,0
1997-10-20,520.684998,520.684998,510.378998,514.171021,514.155762,0
1997-10-21,514.606995,518.828003,512.346985,514.968018,514.952698,0
1997-10-22,514.809021,514.809021,503.473999,505.233002,505.218018,0
1997-10-23,505.233002,505.233002,490.739014,494.136993,494.122345,0
1997-10-24,493.989014,493.989014,486.768005,490.397003,490.382446,0
1997-10-27,490.544006,493.937012,487.626007,490.119995,490.105438,0
1997-10-28,487.938995,487.938995,444.300995,447.996002,447.982697,0
1997-10-29,453.798004,472.598999,453.798004,472.050995,472.036987,0
1997-10-30,472.125000,502.871002,467.330994,502.871002,502.856079,0
1997-10-31,502.691010,511.665009,488.722992,500.417999,500.403137,0
1997-11-03,500.800995,514.716003,498.239990,501.713989,501.699097,0
1997-11-04,502.674988,506.032990,492.579010,494.848999,494.834290,0
1997-11-05,494.855988,495.536011,486.812988,490.848999,490.834442,0
1997-11-06,490.985992,491.587006,475.437988,478.917999,478.903778,0
1997-11-07,475.614014,477.151001,460.237000,466.115997,466.102173,0
1997-11-10,466.109009,466.109009,458.484009,462.691986,462.678253,0
1997-11-11,462.369995,463.117004,444.126007,448.154999,448.141693,0
1997-11-12,448.169006,452.670990,444.167999,449.640015,449.626678,0
1997-11-13,449.787994,449.787994,436.066986,437.946991,437.933990,0
1997-11-14,438.240997,440.731995,433.760010,436.842987,436.830017,0
1997-11-17,437.509003,443.041992,436.902008,439.537994,439.524963,0
1997-11-18,439.628998,442.536011,431.661987,434.209015,434.196136,0
1997-11-19,434.213989,434.213989,411.410004,415.653992,415.641663,0
1997-11-20,415.742004,415.742004,392.936005,396.130005,396.118225,0
1997-11-21,397.114014,398.782990,385.851013,391.257996,391.246368,0
1997-11-24,391.636993,410.205994,391.636993,410.205994,410.193817,0
1997-11-25,409.237000,409.237000,392.813995,395.678986,395.667267,0
1997-11-26,395.912994,398.539001,393.769012,398.539001,398.527161,0
1997-11-27,398.627991,401.708008,395.730011,401.708008,401.696075,0
1997-11-28,null,null,null,null,null,null
1997-12-01,401.302002,402.123993,396.140015,398.615997,398.604156,0
1997-12-02,398.466003,398.605011,390.825012,394.282990,394.271271,0
1997-12-03,393.407013,393.407013,384.645996,389.682007,389.670441,0
1997-12-04,389.682007,401.925995,389.682007,401.925995,401.914063,0
1997-12-05,402.075989,414.778015,402.075989,414.778015,414.765686,0
1997-12-08,415.808014,427.890991,415.808014,423.613007,423.600433,0
1997-12-09,424.139008,425.842010,416.634003,425.496002,425.483368,0
1997-12-10,424.979004,424.979004,412.384003,415.937012,415.924683,0
1997-12-11,415.497986,415.497986,393.192993,396.108002,396.096222,0
1997-12-12,395.320007,395.320007,358.253998,365.852997,365.842133,0
1997-12-15,365.416992,365.416992,335.694000,339.536011,339.525909,0
1997-12-16,340.744995,356.385010,340.744995,356.385010,356.374420,0
1997-12-17,360.197998,374.106995,360.197998,368.684998,368.674042,0
1997-12-18,372.470001,379.872986,372.470001,378.385986,378.374756,0
1997-12-19,377.960999,381.661011,372.054993,378.795990,378.784760,0
1997-12-22,378.795990,385.848999,376.100006,385.848999,385.837555,0
1997-12-23,385.665009,397.031006,385.665009,397.031006,397.019226,0
1997-12-24,397.304993,400.933014,391.128998,396.531006,396.519226,0
1997-12-25,null,null,null,null,null,null
1997-12-26,null,null,null,null,null,null
1997-12-29,396.790009,401.915985,394.911987,398.014008,398.002197,0
1997-12-30,399.507996,401.712006,392.229004,401.712006,401.700073,0
1997-12-31,null,null,null,null,null,null
1998-01-01,null,null,null,null,null,null
1998-01-02,402.104004,410.010986,400.751007,410.010986,409.998810,0
1998-01-05,410.010986,415.324005,407.252991,410.829987,410.817780,0
1998-01-06,409.816986,409.816986,397.855988,402.265015,402.253082,0
1998-01-07,401.760010,401.760010,382.933014,394.239014,394.227295,0
1998-01-08,393.914001,393.914001,321.078003,347.108002,347.097687,0
1998-01-09,346.470001,362.786987,337.591003,342.970001,342.959808,0
1998-01-12,342.970001,353.786987,342.970001,350.237000,350.226593,0
1998-01-13,356.421997,382.136993,356.421997,382.136993,382.125641,0
1998-01-14,382.927002,403.980988,382.927002,403.980988,403.968994,0
1998-01-15,406.428009,415.609009,380.890991,387.243011,387.231506,0
1998-01-16,388.665009,413.920013,385.222992,413.920013,413.907745,0
1998-01-19,416.442993,443.317993,416.442993,439.028015,439.014984,0
1998-01-20,437.493988,448.039001,425.515015,448.039001,448.025696,0
1998-01-21,451.790009,471.191986,451.790009,466.002991,465.989166,0
1998-01-22,467.227997,468.699005,436.841003,443.528992,443.515808,0
1998-01-23,445.398010,450.984009,438.371002,450.984009,450.970612,0
1998-01-26,456.299011,477.105011,456.299011,473.686005,473.671936,0
1998-01-27,473.904999,486.893005,473.904999,476.311005,476.296875,0
1998-01-28,476.450989,485.937988,462.839996,485.937988,485.923553,0
1998-01-29,null,null,null,null,null,null
1998-01-30,null,null,null,null,null,null
1998-02-02,486.023010,554.106995,486.023010,554.106995,554.090515,0
1998-02-03,555.249023,570.052002,527.017029,536.789978,536.774048,0
1998-02-04,536.573975,536.573975,514.893982,519.929016,519.913574,0
1998-02-05,519.929016,520.695984,503.200012,513.489014,513.473816,0
1998-02-06,514.908997,535.534973,514.908997,535.429016,535.413147,0
1998-02-09,536.036011,544.218994,523.976013,529.255981,529.240234,0
1998-02-10,524.752014,524.754028,514.370972,517.700989,517.685608,0
1998-02-11,517.289978,519.622009,476.993011,487.609985,487.595490,0
1998-02-12,487.493988,487.493988,437.980988,442.289001,442.275879,0
1998-02-13,445.804993,457.028015,442.182007,448.157990,448.144684,0
1998-02-16,458.272003,462.074005,453.554993,457.708008,457.694427,0
1998-02-17,459.391998,472.209015,459.391998,472.209015,472.195007,0
1998-02-18,472.216003,479.764008,469.390991,472.678986,472.664978,0
1998-02-19,473.247009,500.613007,473.247009,496.252014,496.237305,0
1998-02-20,496.527008,496.967987,490.200989,495.231995,495.217285,0
1998-02-23,494.821014,507.102997,494.821014,505.035004,505.020020,0
1998-02-24,506.196014,507.710999,492.148987,494.890015,494.875305,0
1998-02-25,495.069000,495.069000,481.199005,483.411011,483.396667,0
1998-02-26,482.976990,491.032013,481.076996,483.807007,483.792633,0
1998-02-27,484.118011,484.132996,475.373993,482.377991,482.363678,0
1998-03-02,482.377991,496.729004,482.377991,496.729004,496.714264,0
1998-03-03,505.188995,518.685974,505.188995,518.685974,518.670593,0
1998-03-04,519.812988,519.812988,499.721985,502.911011,502.896088,0
1998-03-05,502.862000,516.489014,492.290009,516.489014,516.473694,0
1998-03-06,521.062012,532.598022,510.188995,512.231018,512.215820,0
1998-03-09,521.078003,521.078003,492.636993,495.813995,495.799286,0
1998-03-10,498.231995,498.808014,487.730011,490.476013,490.461456,0
1998-03-11,491.408997,492.660004,482.682007,491.872986,491.858398,0
1998-03-12,493.240997,501.492004,493.084015,498.184998,498.170227,0
1998-03-13,499.877014,506.733002,499.877014,506.733002,506.717957,0
1998-03-16,507.576996,510.786011,503.223999,510.786011,510.770874,0
1998-03-17,511.091003,513.096008,507.455994,512.140015,512.124817,0
1998-03-18,512.223999,512.838989,499.143005,504.003998,503.989014,0
1998-03-19,503.303009,504.183014,499.556000,504.147003,504.132019,0
1998-03-20,503.097992,516.731018,503.097992,516.731018,516.715698,0
1998-03-23,516.922974,526.479980,511.184998,516.317993,516.302673,0
1998-03-24,516.450989,516.450989,499.579010,501.660004,501.645111,0
1998-03-25,501.660004,504.095001,493.005005,504.095001,504.080017,0
1998-03-26,504.752991,533.955017,504.752991,532.812012,532.796204,0
1998-03-27,533.565979,550.268982,533.565979,542.098022,542.081970,0
1998-03-30,544.187988,545.473022,534.276001,541.424988,541.408936,0
1998-03-31,null,null,null,null,null,null
1998-04-01,543.099976,546.676025,520.877014,523.947998,523.932434,0
1998-04-02,523.973022,524.133972,513.737000,516.403015,516.387695,0
1998-04-03,516.382996,533.745972,516.382996,533.299988,533.284119,0
1998-04-06,533.489014,533.489014,523.369019,526.140991,526.125366,0
1998-04-07,null,null,null,null,null,null
1998-04-08,525.851990,538.080994,525.851990,530.036011,530.020264,0
1998-04-09,530.804993,532.219971,524.104980,527.585022,527.569397,0
1998-04-10,null,null,null,null,null,null
1998-04-13,527.848022,533.536987,523.028015,524.064026,524.048462,0
1998-04-14,524.174988,525.919006,514.182983,516.101013,516.085693,0
1998-04-15,516.148010,518.723999,512.534973,513.445007,513.429810,0
1998-04-16,513.487976,517.434021,508.572998,510.067993,510.052856,0
1998-04-17,510.020996,510.470001,505.493988,507.902008,507.886932,0
1998-04-20,507.976990,510.248993,505.484009,508.156006,508.140930,0
1998-04-21,508.373993,508.373993,495.692993,497.707001,497.692230,0
1998-04-22,497.782013,502.035004,497.246002,500.640991,500.626129,0
1998-04-23,500.710999,501.312012,489.542999,491.855988,491.841400,0
1998-04-24,491.868011,491.868011,487.683014,490.480988,490.466431,0
1998-04-27,490.640015,490.727997,482.016998,485.640991,485.626556,0
1998-04-28,490.640015,490.727997,482.016998,485.640991,485.626556,0
1998-04-29,485.312988,485.369995,461.696991,465.247009,465.233215,0
1998-04-30,466.367004,466.802002,456.039001,460.135010,460.121338,0
1998-05-01,460.114990,460.114990,446.579010,448.524994,448.511688,0
1998-05-04,448.515015,451.920990,443.018005,445.993988,445.980743,0
1998-05-05,446.006989,447.023010,431.080994,435.160004,435.147095,0
1998-05-06,434.852997,434.852997,408.131012,414.625000,414.612671,0
1998-05-07,417.541992,436.778015,416.695007,436.778015,436.765045,0
1998-05-08,436.242004,440.467987,431.658997,434.654999,434.642090,0
1998-05-11,null,null,null,null,null,null
1998-05-12,434.795990,434.795990,425.446991,430.526001,430.513245,0
1998-05-13,430.441010,430.441010,393.364014,402.057007,402.045074,0
1998-05-14,402.057007,412.516998,400.933990,403.699005,403.687012,0
1998-05-15,403.699005,406.156006,403.699005,405.937012,405.924957,0
1998-05-18,405.658997,405.658997,384.096985,388.917999,388.906433,0
1998-05-19,388.901001,414.182007,387.007996,413.824005,413.811737,0
1998-05-20,413.824005,424.562012,412.502014,424.006012,423.993408,0
1998-05-21,null,null,null,null,null,null
1998-05-22,426.321991,445.143005,426.321991,445.143005,445.129791,0
1998-05-25,445.433014,448.210999,435.553986,439.554993,439.541962,0
1998-05-26,439.615997,440.760986,430.001007,434.058990,434.046112,0
1998-05-27,433.864014,433.864014,412.186005,416.967010,416.954620,0
1998-05-28,416.376007,417.806000,407.975006,414.220001,414.207703,0
1998-05-29,417.528992,421.277008,416.029999,420.464996,420.452515,0
1998-06-01,420.230988,420.230988,409.529999,414.079010,414.066742,0
1998-06-02,414.079010,414.278992,396.332001,399.598999,399.587128,0
1998-06-03,399.427002,400.026001,384.713013,392.608002,392.596344,0
1998-06-04,393.347992,406.330994,389.765015,406.330994,406.318939,0
1998-06-05,407.785004,415.725006,405.589996,409.515991,409.503845,0
1998-06-08,413.457001,413.457001,405.139008,409.419006,409.406860,0
1998-06-09,409.654999,411.071991,405.822998,411.071991,411.059784,0
1998-06-10,411.125000,412.584015,404.381989,408.079987,408.067871,0
1998-06-11,411.481995,411.760010,403.131012,411.544006,411.531799,0
1998-06-12,411.325012,416.390015,407.286011,408.372009,408.359894,0
1998-06-15,407.596985,413.380005,401.639008,406.501007,406.488953,0
1998-06-16,406.501007,406.501007,396.842010,399.511993,399.500153,0
1998-06-17,399.539001,419.441986,399.539001,419.441986,419.429535,0
1998-06-18,419.795013,440.092987,419.795013,440.092987,440.079926,0
1998-06-19,440.401001,441.022003,421.562988,425.453003,425.440369,0
1998-06-22,425.453003,426.457001,417.355988,420.658997,420.646515,0
1998-06-23,420.589996,425.016998,419.895996,423.084991,423.072449,0
1998-06-24,423.140015,431.522003,422.924011,430.959991,430.947205,0
1998-06-25,433.184998,433.406006,426.757996,428.809998,428.797241,0
1998-06-26,429.122009,433.294006,427.037994,430.869995,430.857208,0
1998-06-29,430.869995,432.453003,426.596008,431.230988,431.218170,0
1998-06-30,431.708008,445.920013,427.018005,445.920013,445.906769,0
1998-07-01,445.164001,457.209991,441.811005,456.540985,456.527435,0
1998-07-02,458.466003,466.372986,458.466003,466.372986,466.359131,0
1998-07-03,466.416992,470.545013,457.515991,470.545013,470.531067,0
1998-07-06,null,null,null,null,null,null
1998-07-07,470.763000,490.634003,470.763000,483.945007,483.930634,0
1998-07-08,484.188995,486.660004,472.268005,472.980011,472.965973,0
1998-07-09,472.872009,474.023987,468.566010,470.321014,470.307068,0
1998-07-10,470.113007,470.113007,461.028015,463.580994,463.567230,0
1998-07-13,464.024994,464.643005,456.088989,459.673004,459.659363,0
1998-07-14,460.279999,464.506989,460.279999,463.873993,463.860199,0
1998-07-15,464.350006,472.263000,464.350006,467.338989,467.325104,0
1998-07-16,471.459991,475.384003,470.798004,473.772003,473.757935,0
1998-07-17,474.299988,486.234009,474.299988,486.234009,486.219574,0
1998-07-20,486.251007,488.684998,476.263000,486.234009,486.219574,0
1998-07-21,488.421997,489.135986,484.136993,488.239014,488.224518,0
1998-07-22,489.197998,492.220001,480.648987,483.054993,483.040649,0
1998-07-23,482.535004,484.096985,471.204987,473.804993,473.790924,0
1998-07-24,473.983002,479.562988,470.497986,479.562988,479.548767,0
1998-07-27,479.709991,482.980988,478.183990,482.980988,482.966644,0
1998-07-28,482.817993,486.782990,481.622009,483.531006,483.516663,0
1998-07-29,483.751007,487.074005,481.725006,485.096008,485.081604,0
1998-07-30,485.251007,485.251007,480.011993,482.687988,482.673645,0
1998-07-31,482.932007,486.140991,479.502991,481.717010,481.702728,0
1998-08-03,481.786011,482.339996,472.545013,475.257996,475.243896,0
1998-08-04,475.257996,475.257996,457.816986,461.350006,461.336334,0
1998-08-05,461.350006,461.350006,439.725006,441.783997,441.770874,0
1998-08-06,441.790009,446.661011,432.699005,433.833008,433.820129,0
1998-08-07,434.173004,434.173004,422.365997,423.613007,423.600433,0
1998-08-10,423.613007,423.880005,418.239014,421.166992,421.154510,0
1998-08-11,421.166992,421.166992,405.212006,407.063995,407.051910,0
1998-08-12,406.891998,412.173004,402.226990,408.635010,408.622894,0
1998-08-13,408.907013,413.390991,401.273987,402.941010,402.929047,0
1998-08-14,402.941010,414.707001,400.716003,414.630005,414.617676,0
1998-08-17,402.941010,414.707001,400.716003,414.630005,414.617676,0
1998-08-18,414.977997,416.263000,402.200989,403.855011,403.843018,0
1998-08-19,404.842010,409.042999,402.304993,405.890015,405.877960,0
1998-08-20,406.266998,406.266998,394.446014,399.329987,399.318146,0
1998-08-21,399.084991,399.084991,387.062988,388.345001,388.333496,0
1998-08-24,386.890015,386.890015,368.480011,370.545013,370.533997,0
1998-08-25,370.898987,374.157013,363.162994,367.143005,367.132111,0
1998-08-26,367.287994,371.993011,360.559998,360.927002,360.916290,0
1998-08-27,360.454987,361.566986,351.816986,354.945007,354.934479,0
1998-08-28,354.101990,354.101990,337.023987,339.020996,339.010956,0
1998-08-31,337.572998,342.436005,323.242004,342.436005,342.425842,0
1998-09-01,342.082001,342.082001,324.304993,325.854004,325.844330,0
1998-09-02,330.417999,334.556000,327.692993,329.625000,329.615234,0
1998-09-03,329.476013,336.191010,328.657013,334.787994,334.778046,0
1998-09-04,331.959991,333.005005,322.147003,325.556000,325.546326,0
1998-09-07,325.993988,336.294006,325.993988,335.809998,335.800018,0
1998-09-08,335.648010,339.446991,328.803986,330.412994,330.403168,0
1998-09-09,333.307007,333.307007,320.790985,325.761993,325.752319,0
1998-09-10,325.539001,328.669006,322.928986,327.270996,327.261292,0
1998-09-11,325.201996,326.678986,319.799011,324.040009,324.030396,0
1998-09-14,324.296997,326.281006,316.510010,320.595001,320.585480,0
1998-09-15,320.558014,322.209015,291.505005,292.153015,292.144348,0
1998-09-16,293.196014,299.795990,285.927002,290.915985,290.907349,0
1998-09-17,290.989014,293.096985,283.153992,285.475006,285.466522,0
1998-09-18,284.923004,284.923004,268.398010,271.670990,271.662903,0
1998-09-21,271.670990,273.554993,255.464005,256.834015,256.826416,0
1998-09-22,257.523987,261.981995,255.574997,260.876007,260.868256,0
1998-09-23,262.050995,266.290985,259.067993,262.250000,262.242218,0
1998-09-24,262.250000,282.160004,262.250000,282.160004,282.151642,0
1998-09-25,278.894012,278.894012,269.756989,275.223999,275.215820,0
1998-09-28,275.342010,278.570007,272.881012,275.001007,274.992859,0
1998-09-29,274.442993,276.566986,272.415985,274.007996,273.999847,0
1998-09-30,276.066986,278.949005,273.558990,276.149994,276.141785,0
1998-10-01,276.588013,276.834015,272.191010,273.868011,273.859863,0
1998-10-02,273.941010,273.941010,260.907990,263.229004,263.221191,0
1998-10-05,264.882996,268.227997,259.614990,261.313995,261.306244,0
1998-10-06,261.313995,261.313995,255.973999,258.105988,258.098328,0
1998-10-07,258.175995,267.834991,258.175995,266.170013,266.162109,0
1998-10-08,265.476013,290.022003,265.476013,288.549988,288.541412,0
1998-10-09,288.566010,311.959991,288.566010,304.839996,304.830933,0
1998-10-12,304.890015,312.011993,304.890015,307.416992,307.407867,0
1998-10-13,309.003998,313.985992,306.790985,313.985992,313.976654,0
1998-10-14,311.972992,311.972992,301.214996,303.190002,303.181000,0
1998-10-15,303.381012,307.252991,303.091003,304.846985,304.837921,0
1998-10-16,311.489014,337.587006,311.489014,337.587006,337.576965,0
1998-10-19,338.138000,351.131989,331.084991,336.417999,336.408020,0
1998-10-20,339.196991,340.834991,327.695007,336.575989,336.566010,0
1998-10-21,337.431000,337.431000,321.619995,322.321014,322.311462,0
1998-10-22,322.321014,324.451996,316.795013,316.795013,316.785614,0
1998-10-23,316.795013,317.121002,308.976013,313.415009,313.405731,0
1998-10-26,312.864014,315.311005,310.789001,315.311005,315.301666,0
1998-10-27,315.381012,318.987000,313.399994,318.101013,318.091583,0
1998-10-28,318.173004,322.411987,310.639008,312.290009,312.280731,0
1998-10-29,312.450989,312.450989,304.105011,309.411987,309.402802,0
1998-10-30,310.054993,310.933014,299.868011,300.769989,300.761078,0
1998-11-02,301.203003,308.367004,301.203003,307.197998,307.188873,0
1998-11-03,310.528015,319.084015,310.528015,317.182007,317.172607,0
1998-11-04,317.263000,330.563995,316.871002,330.459015,330.449188,0
1998-11-05,335.377991,371.429993,335.377991,355.528015,355.517487,0
1998-11-06,358.126007,363.615997,349.148010,353.977997,353.967468,0
1998-11-09,353.479004,373.571991,353.479004,364.393005,364.382202,0
1998-11-10,364.302002,365.216003,354.997986,357.303986,357.293396,0
1998-11-11,357.303986,363.617004,354.976013,363.006989,362.996185,0
1998-11-12,363.006989,371.808990,355.063995,357.976013,357.965393,0
1998-11-13,357.976013,359.494995,354.545013,355.540009,355.529480,0
1998-11-16,355.540009,360.653015,353.066010,356.226013,356.215424,0
1998-11-17,null,null,null,null,null,null
1998-11-18,356.636993,372.182007,356.636993,369.993988,369.983002,0
1998-11-19,370.131012,379.118988,370.131012,379.118988,379.107758,0
1998-11-20,381.320007,403.652008,381.320007,403.652008,403.640015,0
1998-11-23,403.636993,427.428986,403.636993,424.987000,424.974396,0
1998-11-24,425.000000,436.794006,417.664001,420.079987,420.067505,0
1998-11-25,419.346008,419.346008,386.010986,387.382996,387.371490,0
1998-11-26,387.382996,398.053009,385.018005,394.678009,394.666290,0
1998-11-27,395.105011,395.342010,388.420990,392.320007,392.308350,0
1998-11-30,392.320007,395.615997,385.924988,386.270996,386.259552,0
1998-12-01,385.920990,387.734985,373.993988,387.734985,387.723480,0
1998-12-02,387.734985,399.595001,387.734985,396.963989,396.952209,0
1998-12-03,395.889008,397.363007,391.148987,393.795013,393.783325,0
1998-12-04,393.263000,393.263000,388.106995,390.394989,390.383423,0
1998-12-07,390.910004,400.609985,390.910004,399.459991,399.448151,0
1998-12-08,399.480011,402.621002,398.118988,398.901001,398.889160,0
1998-12-09,400.191986,402.446014,396.355011,398.782990,398.771149,0
1998-12-10,399.330994,403.743011,398.134003,403.667999,403.656006,0
1998-12-11,403.602997,406.369995,399.298004,405.595001,405.582947,0
1998-12-14,405.645996,411.171997,402.442993,404.703003,404.691010,0
1998-12-15,404.735992,404.735992,399.125000,400.765015,400.753113,0
1998-12-16,400.765015,414.498993,400.765015,412.694000,412.681732,0
1998-12-17,412.694000,412.919006,404.653992,405.584015,405.571960,0
1998-12-18,405.528992,407.272003,401.903992,403.962006,403.950012,0
1998-12-21,403.977997,406.317993,400.468994,404.502991,404.490997,0
1998-12-22,404.424988,409.286011,403.630005,406.464996,406.452942,0
1998-12-23,405.658997,405.658997,398.110992,400.519012,400.507111,0
1998-12-24,400.519012,404.855011,399.144012,401.855011,401.843079,0
1998-12-25,null,null,null,null,null,null
1998-12-28,401.881012,402.505005,395.385986,400.175995,400.164124,0
1998-12-29,400.191986,401.131989,393.821991,396.733002,396.721222,0
1998-12-30,396.915985,398.037994,390.084015,398.037994,398.026184,0
1998-12-31,null,null,null,null,null,null
1999-01-01,null,null,null,null,null,null
1999-01-04,393.963989,395.606995,391.244995,394.464996,394.453278,0
1999-01-05,394.498993,408.703003,393.026001,408.703003,408.690857,0
1999-01-06,411.795990,427.079987,411.795990,427.079987,427.067291,0
1999-01-07,433.536011,462.121002,433.536011,457.940002,457.926422,0
1999-01-08,458.605011,458.605011,437.789001,439.493988,439.480957,0
1999-01-11,441.552002,443.756012,435.197998,437.295990,437.283020,0
1999-01-12,438.044006,442.700012,433.033997,436.190002,436.177032,0
1999-01-13,436.098999,436.098999,414.927002,419.104004,419.091583,0
1999-01-14,418.891998,418.891998,399.868011,408.553986,408.541870,0
1999-01-15,406.936005,406.936005,398.484985,402.402008,402.390076,0
1999-01-18,null,null,null,null,null,null
1999-01-19,null,null,null,null,null,null
1999-01-20,null,null,null,null,null,null
1999-01-21,null,null,null,null,null,null
1999-01-22,null,null,null,null,null,null
1999-01-25,402.402008,403.537994,376.303009,382.477997,382.466644,0
1999-01-26,383.773987,398.152008,383.773987,398.152008,398.140167,0
1999-01-27,400.230011,410.250000,400.230011,410.250000,410.237823,0
1999-01-28,409.967987,410.829987,405.817993,407.270996,407.258911,0
1999-01-29,407.584015,415.411011,407.584015,411.932007,411.919800,0
1999-02-01,412.209015,417.764008,407.677002,409.112000,409.099854,0
1999-02-02,408.915009,409.201996,402.558990,405.164001,405.151947,0
1999-02-03,405.428009,410.556000,401.963989,410.556000,410.543793,0
1999-02-04,410.556000,414.588013,405.712006,409.022003,409.009857,0
1999-02-05,409.022003,409.904999,405.553009,405.553009,405.540955,0
1999-02-08,405.890015,407.449005,395.649994,399.690002,399.678131,0
1999-02-09,400.500000,402.825989,397.872986,402.825989,402.814026,0
1999-02-10,403.612000,403.612000,397.457001,398.681000,398.669159,0
1999-02-11,401.127991,406.470001,400.023987,402.648010,402.636078,0
1999-02-12,402.648010,406.640991,395.946014,400.552002,400.540100,0
1999-02-15,400.552002,400.703003,394.428009,396.924011,396.912231,0
1999-02-16,396.924011,398.878998,396.431000,398.847992,398.836151,0
1999-02-17,398.847992,400.071991,397.061005,397.975006,397.963196,0
1999-02-18,397.975006,403.414001,397.018005,403.414001,403.402008,0
1999-02-19,403.654999,407.963013,402.954987,404.018005,404.006012,0
1999-02-22,404.309998,404.997009,397.697998,398.670013,398.658173,0
1999-02-23,400.216003,402.527008,394.790985,397.934998,397.923187,0
1999-02-24,397.894012,402.533997,397.300995,401.997986,401.986053,0
1999-02-25,401.997986,401.997986,395.764008,397.803009,397.791199,0
1999-02-26,398.087006,398.087006,393.208008,396.088989,396.077209,0
1999-03-01,396.048004,396.949005,394.286987,396.325012,396.313232,0
1999-03-02,396.772003,397.751007,394.127991,394.966003,394.954285,0
1999-03-03,395.345001,399.303009,393.057007,395.807007,395.795258,0
1999-03-04,396.424011,396.625000,392.968994,394.153992,394.142273,0
1999-03-05,394.971008,395.325012,386.417999,388.678986,388.667450,0
1999-03-08,388.910004,391.515991,382.036987,384.567993,384.556580,0
1999-03-09,384.832001,385.257996,377.997009,379.420990,379.409729,0
1999-03-10,379.619995,379.869995,370.643005,373.802002,373.790924,0
1999-03-11,374.066010,378.644012,371.798004,378.644012,378.632782,0
1999-03-12,378.390015,379.063995,374.230011,375.937012,375.925842,0
1999-03-15,374.260986,377.437988,371.102997,372.317993,372.306915,0
1999-03-16,374.286011,379.453003,372.278015,379.453003,379.441711,0
1999-03-17,379.223999,387.881012,379.223999,387.881012,387.869507,0
1999-03-18,null,null,null,null,null,null
1999-03-19,390.309998,394.217010,390.309998,394.217010,394.205292,0
1999-03-22,394.250000,394.250000,390.346985,392.282990,392.271332,0
1999-03-23,392.039001,394.808990,389.102997,394.808990,394.797272,0
1999-03-24,394.643005,394.643005,389.072998,391.345001,391.333374,0
1999-03-25,391.098999,395.829010,389.854004,395.829010,395.817261,0
1999-03-26,396.027008,398.425995,391.678009,392.947998,392.936340,0
1999-03-29,392.931000,392.931000,389.863007,392.862000,392.850342,0
1999-03-30,393.315002,394.980988,392.225006,393.625000,393.613312,0
1999-03-31,null,null,null,null,null,null
1999-04-01,393.625000,397.016998,392.033997,394.433014,394.421295,0
1999-04-02,null,null,null,null,null,null
1999-04-05,394.434998,406.497986,393.638000,395.337006,395.325287,0
1999-04-06,395.364014,395.606995,393.975006,395.513000,395.501282,0
1999-04-07,395.513000,398.190002,395.255005,395.911011,395.899231,0
1999-04-08,395.954987,400.002014,395.954987,400.002014,399.990143,0
1999-04-09,400.002014,421.213013,400.002014,421.213013,421.200531,0
1999-04-12,421.213013,428.792999,421.149994,421.149994,421.137512,0
1999-04-13,421.149994,435.566986,421.149994,432.518005,432.505157,0
1999-04-14,432.804993,435.859985,427.329987,435.556000,435.543091,0
1999-04-15,435.644012,448.130005,434.123993,447.479004,447.465698,0
1999-04-16,447.467987,486.989990,447.467987,479.532013,479.517792,0
1999-04-19,480.957001,528.546997,480.957001,508.147003,508.131927,0
1999-04-20,507.989014,507.989014,477.920013,485.970001,485.955566,0
1999-04-21,485.970001,494.832001,477.988007,480.625000,480.610718,0
1999-04-22,480.734009,488.937012,477.040985,479.242004,479.227783,0
1999-04-23,480.282990,483.981995,473.212006,473.587006,473.572937,0
1999-04-26,473.587006,476.782990,468.931000,470.406006,470.392059,0
1999-04-27,470.631989,470.714996,466.786987,469.204987,469.191040,0
1999-04-28,469.670013,483.872009,469.670013,481.343994,481.329712,0
1999-04-29,482.062012,495.316986,481.419006,490.989990,490.975403,0
1999-04-30,490.989990,505.619995,490.989990,495.221985,495.207275,0
1999-05-03,495.191986,523.357971,495.191986,523.357971,523.342468,0
